[train: 4, 250 / 468] FPS: 44.2 (54.3)  ,  DataTime: 0.764 (0.085)  ,  ForwardTime: 2.047  ,  TotalTime: 2.896  ,  Loss/total: 2.26275  ,  Loss/giou: 1.24762  ,  Loss/l1: 0.32869  ,  Loss/location: 0.19343  ,  IoU: 0.06241
[train: 4, 300 / 468] FPS: 44.3 (61.3)  ,  DataTime: 0.754 (0.085)  ,  ForwardTime: 2.052  ,  TotalTime: 2.891  ,  Loss/total: 2.27177  ,  Loss/giou: 1.25485  ,  Loss/l1: 0.33091  ,  Loss/location: 0.18964  ,  IoU: 0.06149
[train: 4, 350 / 468] FPS: 44.5 (48.6)  ,  DataTime: 0.719 (0.085)  ,  ForwardTime: 2.072  ,  TotalTime: 2.877  ,  Loss/total: 2.26476  ,  Loss/giou: 1.24655  ,  Loss/l1: 0.32908  ,  Loss/location: 0.19552  ,  IoU: 0.06397
[train: 4, 400 / 468] FPS: 44.5 (54.9)  ,  DataTime: 0.701 (0.086)  ,  ForwardTime: 2.088  ,  TotalTime: 2.874  ,  Loss/total: 2.26049  ,  Loss/giou: 1.24285  ,  Loss/l1: 0.32805  ,  Loss/location: 0.19750  ,  IoU: 0.06489
[train: 4, 450 / 468] FPS: 44.7 (58.1)  ,  DataTime: 0.675 (0.087)  ,  ForwardTime: 2.102  ,  TotalTime: 2.864  ,  Loss/total: 2.25821  ,  Loss/giou: 1.24026  ,  Loss/l1: 0.32765  ,  Loss/location: 0.19882  ,  IoU: 0.06558
[train: 4, 468 / 468] FPS: 44.7 (85.1)  ,  DataTime: 0.673 (0.088)  ,  ForwardTime: 2.101  ,  TotalTime: 2.861  ,  Loss/total: 2.26220  ,  Loss/giou: 1.24251  ,  Loss/l1: 0.32889  ,  Loss/location: 0.19745  ,  IoU: 0.06512
[val: 4, 50 / 78] FPS: 33.2 (29.8)  ,  DataTime: 3.493 (0.115)  ,  ForwardTime: 0.248  ,  TotalTime: 3.856  ,  Loss/total: 2.27099  ,  Loss/giou: 1.22873  ,  Loss/l1: 0.33430  ,  Loss/location: 0.20652  ,  IoU: 0.07096
[val: 4, 78 / 78] FPS: 33.6 (123.5)  ,  DataTime: 3.446 (0.113)  ,  ForwardTime: 0.246  ,  TotalTime: 3.805  ,  Loss/total: 2.26702  ,  Loss/giou: 1.22640  ,  Loss/l1: 0.33327  ,  Loss/location: 0.20743  ,  IoU: 0.07126
[train: 5, 50 / 468] FPS: 45.1 (53.0)  ,  DataTime: 0.675 (0.090)  ,  ForwardTime: 2.075  ,  TotalTime: 2.840  ,  Loss/total: 2.57220  ,  Loss/giou: 1.47253  ,  Loss/l1: 0.41021  ,  Loss/location: 0.07415  ,  IoU: 0.02150
[train: 5, 100 / 468] FPS: 45.7 (54.5)  ,  DataTime: 0.568 (0.090)  ,  ForwardTime: 2.140  ,  TotalTime: 2.799  ,  Loss/total: 2.39073  ,  Loss/giou: 1.32132  ,  Loss/l1: 0.36501  ,  Loss/location: 0.15689  ,  IoU: 0.04998
[train: 5, 150 / 468] FPS: 45.4 (53.5)  ,  DataTime: 0.589 (0.089)  ,  ForwardTime: 2.142  ,  TotalTime: 2.820  ,  Loss/total: 2.43443  ,  Loss/giou: 1.34236  ,  Loss/l1: 0.37753  ,  Loss/location: 0.14825  ,  IoU: 0.04720
[train: 5, 200 / 468] FPS: 43.8 (88.6)  ,  DataTime: 0.746 (0.086)  ,  ForwardTime: 2.087  ,  TotalTime: 2.920  ,  Loss/total: 2.52434  ,  Loss/giou: 1.41117  ,  Loss/l1: 0.39991  ,  Loss/location: 0.11340  ,  IoU: 0.03589
[train: 5, 250 / 468] FPS: 43.6 (36.9)  ,  DataTime: 0.791 (0.086)  ,  ForwardTime: 2.062  ,  TotalTime: 2.938  ,  Loss/total: 2.57894  ,  Loss/giou: 1.45440  ,  Loss/l1: 0.41346  ,  Loss/location: 0.09090  ,  IoU: 0.02874
[train: 5, 300 / 468] FPS: 43.4 (42.8)  ,  DataTime: 0.807 (0.086)  ,  ForwardTime: 2.055  ,  TotalTime: 2.949  ,  Loss/total: 2.61484  ,  Loss/giou: 1.48295  ,  Loss/l1: 0.42231  ,  Loss/location: 0.07610  ,  IoU: 0.02403
[train: 5, 350 / 468] FPS: 43.1 (78.3)  ,  DataTime: 0.831 (0.087)  ,  ForwardTime: 2.051  ,  TotalTime: 2.969  ,  Loss/total: 2.55370  ,  Loss/giou: 1.43602  ,  Loss/l1: 0.40628  ,  Loss/location: 0.10198  ,  IoU: 0.03305
[train: 5, 400 / 468] FPS: 43.0 (28.7)  ,  DataTime: 0.853 (0.086)  ,  ForwardTime: 2.038  ,  TotalTime: 2.977  ,  Loss/total: 2.48471  ,  Loss/giou: 1.38214  ,  Loss/l1: 0.38839  ,  Loss/location: 0.13159  ,  IoU: 0.04384
[train: 5, 450 / 468] FPS: 42.9 (55.8)  ,  DataTime: 0.854 (0.086)  ,  ForwardTime: 2.042  ,  TotalTime: 2.983  ,  Loss/total: 2.47221  ,  Loss/giou: 1.37052  ,  Loss/l1: 0.38580  ,  Loss/location: 0.13720  ,  IoU: 0.04553
[train: 5, 468 / 468] FPS: 43.0 (99.4)  ,  DataTime: 0.851 (0.086)  ,  ForwardTime: 2.037  ,  TotalTime: 2.974  ,  Loss/total: 2.47131  ,  Loss/giou: 1.37054  ,  Loss/l1: 0.38551  ,  Loss/location: 0.13700  ,  IoU: 0.04539
[val: 5, 50 / 78] FPS: 29.7 (15.2)  ,  DataTime: 3.930 (0.117)  ,  ForwardTime: 0.260  ,  TotalTime: 4.307  ,  Loss/total: 2.22006  ,  Loss/giou: 1.19501  ,  Loss/l1: 0.31763  ,  Loss/location: 0.23098  ,  IoU: 0.07769
